,Game,Simulation Seed,Experiment Seed,SGDL Hash,Win,Move Count,Exhausted,Card Usage,Pile Usage,Timestamp
0,Seaco,5681596,548977048,619520896,False,50,True,0.0,0.0,1780657652
1,Seaco,9642075,548977048,619520896,False,50,True,0.0,0.0,1780657652
2,Seaco,4237273,548977048,619520896,False,50,True,0.0,0.0,1780657652
3,Seaco,1356926,548977048,619520896,False,50,True,0.0,0.0,1780657652
4,Seaco,3717672,548977048,619520896,False,50,True,0.0,0.0,1780657652
5,Seaco,5117478,548977048,619520896,False,50,True,0.0,0.0,1780657652
6,Seaco,6779953,548977048,619520896,False,50,True,0.0,0.0,1780657652
7,Seaco,5643570,548977048,619520896,False,50,True,0.0,0.0,1780657652
8,Seaco,5880393,548977048,619520896,False,50,True,0.0,0.0,1780657652
9,Seaco,1517936,548977048,619520896,False,50,True,0.0,0.0,1780657652
10,Ujaew,5681596,548977048,582444913,True,0,False,0.0,0.0,1780657654
11,Ujaew,9642075,548977048,582444913,True,0,False,0.0,0.0,1780657654
12,Ujaew,4237273,548977048,582444913,True,0,False,0.0,0.0,1780657654
13,Ujaew,1356926,548977048,582444913,True,0,False,0.0,0.0,1780657654
14,Ujaew,3717672,548977048,582444913,True,0,False,0.0,0.0,1780657654
15,Ujaew,5117478,548977048,582444913,True,0,False,0.0,0.0,1780657654
16,Ujaew,6779953,548977048,582444913,True,0,False,0.0,0.0,1780657654
17,Ujaew,5643570,548977048,582444913,True,0,False,0.0,0.0,1780657654
18,Ujaew,5880393,548977048,582444913,True,0,False,0.0,0.0,1780657654
19,Ujaew,1517936,548977048,582444913,True,0,False,0.0,0.0,1780657654
20,Hougem,5681596,548977048,100096890,False,0,True,0.0,0.0,1780657657
21,Hougem,9642075,548977048,100096890,False,0,True,0.0,0.0,1780657657
22,Hougem,4237273,548977048,100096890,False,0,True,0.0,0.0,1780657657
23,Hougem,1356926,548977048,100096890,False,0,True,0.0,0.0,1780657657
24,Hougem,3717672,548977048,100096890,False,0,True,0.0,0.0,1780657657
25,Hougem,5117478,548977048,100096890,False,0,True,0.0,0.0,1780657657
26,Hougem,6779953,548977048,100096890,False,0,True,0.0,0.0,1780657657
27,Hougem,5643570,548977048,100096890,False,1000,True,0.8461538461538461,1.0,1780657657
28,Hougem,5880393,548977048,100096890,False,0,True,0.0,0.0,1780657657
29,Hougem,1517936,548977048,100096890,False,0,True,0.0,0.0,1780657657
30,Badad,5681596,548977048,511119631,True,294,False,0.9326923076923077,0.8695652173913043,1780657763
31,Badad,9642075,548977048,511119631,True,529,False,0.9423076923076923,0.9130434782608695,1780657763
32,Badad,4237273,548977048,511119631,True,328,False,0.9326923076923077,0.9130434782608695,1780657763
33,Badad,1356926,548977048,511119631,True,386,False,0.9615384615384616,0.9130434782608695,1780657763
34,Badad,3717672,548977048,511119631,True,254,False,0.9326923076923077,0.8695652173913043,1780657763
35,Badad,5117478,548977048,511119631,False,1000,True,0.9134615384615384,0.8695652173913043,1780657763
36,Badad,6779953,548977048,511119631,True,175,False,0.9326923076923077,0.8695652173913043,1780657763
37,Badad,5643570,548977048,511119631,True,226,False,0.9326923076923077,0.8695652173913043,1780657763
38,Badad,5880393,548977048,511119631,True,301,False,0.9326923076923077,0.8695652173913043,1780657763
39,Badad,1517936,548977048,511119631,True,270,False,0.9326923076923077,0.8695652173913043,1780657763
40,Muivov,5681596,548977048,623254952,False,8,True,0.0,0.0,1780657768
41,Muivov,9642075,548977048,623254952,False,14,True,0.0,0.0,1780657768
42,Muivov,4237273,548977048,623254952,False,24,True,0.0,0.0,1780657768
43,Muivov,1356926,548977048,623254952,False,25,True,0.0,0.0,1780657768
44,Muivov,3717672,548977048,623254952,False,12,True,0.0,0.0,1780657768
45,Muivov,5117478,548977048,623254952,False,19,True,0.0,0.0,1780657768
46,Muivov,6779953,548977048,623254952,False,25,True,0.0,0.0,1780657768
47,Muivov,5643570,548977048,623254952,False,39,True,0.0,0.0,1780657768
48,Muivov,5880393,548977048,623254952,False,45,True,0.0,0.0,1780657768
49,Muivov,1517936,548977048,623254952,False,8,True,0.0,0.0,1780657768
50,Dudo,5681596,548977048,209937814,False,31,True,0.25961538461538464,0.782608695652174,1780657978
51,Dudo,9642075,548977048,209937814,False,35,True,0.2403846153846154,0.6956521739130435,1780657978
